crop,N,P,K,temperature,humidity,ph,rainfall,soil_type,family
sugarcane,13,36,1,32.22,66.16,,,Red,Poaceae
oil seeds,17,37,2,30.63,43.11,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
millets,25,14,0,23.51,56.63,,,Sandy,Poaceae
oil seeds,36,0,2,30.62,61.26,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,13,13,12,26.75,50.01,,,Loamy,Poaceae
ground nuts,11,20,14,26.78,67.64,,,Sandy,Fabaceae
tobacco,40,0,0,25.44,56.27,,,Clayey,Solanaceae
tobacco,41,3,0,32.04,52.11,,,Loamy,Solanaceae
wheat,24,25,0,29.51,68.51,,,Sandy,Poaceae
wheat,3,28,10,28.13,52.62,,,Red,Poaceae
barley,23,25,0,27.42,63.5,,,Loamy,Poaceae
ground nuts,12,15,19,24.06,65.98,,,Black,Fabaceae
millets,4,15,13,21.23,44.7,,,Sandy,Poaceae
barley,15,12,15,33.91,72.18,,,Sandy,Poaceae
barley,18,11,3,30.92,42.88,,,Sandy,Poaceae
oil seeds,12,12,14,20.61,49.35,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
wheat,5,39,1,32.59,62.11,,,Black,Poaceae
oil seeds,40,0,0,31.93,46.41,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,11,37,2,27.22,51.42,,,Red,Poaceae
oil seeds,8,11,13,27.82,65.01,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
wheat,21,20,4,34.9,69.62,,,Black,Poaceae
barley,21,16,3,23.62,48.41,,,Sandy,Poaceae
wheat,2,17,15,21.92,52.16,,,Red,Poaceae
ground nuts,23,21,0,35.11,58.44,,,Loamy,Fabaceae
barley,7,39,1,27.45,53.07,,,Sandy,Poaceae
pulses,20,21,0,25.37,61.39,,,Red,Fabaceae
ground nuts,10,35,0,32.01,71.7,,,Black,Fabaceae
ground nuts,11,33,0,26.2,59.39,,,Sandy,Fabaceae
tobacco,9,32,13,31.61,61.28,,,Black,Solanaceae
pulses,9,44,4,32.03,63.05,,,Red,Fabaceae
wheat,28,19,0,31.87,49.23,,,Sandy,Poaceae
millets,17,38,0,21.47,50.02,,,Red,Poaceae
pulses,26,20,0,23.28,44.92,,,Clayey,Fabaceae
barley,11,37,2,29.99,48.04,,,Red,Poaceae
wheat,17,18,21,29.02,55.34,,,Red,Poaceae
oil seeds,3,21,19,30.04,70.55,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
millets,7,10,2,30.52,49.1,,,Loamy,Poaceae
pulses,22,16,3,26.81,50.5,,,Loamy,Fabaceae
oil seeds,35,2,4,23.65,42.79,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,10,13,15,29.34,65.43,,,Sandy,Fabaceae
ground nuts,10,8,3,29.21,55.25,,,Black,Fabaceae
millets,14,36,0,28.94,64.26,,,Black,Poaceae
barley,11,10,3,23.94,56.65,,,Loamy,Poaceae
tobacco,13,36,2,25.69,57.09,,,Loamy,Solanaceae
wheat,19,20,1,36.12,65.18,,,Sandy,Poaceae
millets,5,34,12,34.55,59.02,,,Clayey,Poaceae
wheat,18,37,0,31.24,69.27,,,Sandy,Poaceae
sugarcane,8,43,0,31.43,54.36,,,Loamy,Poaceae
ground nuts,26,21,4,33.99,62.76,,,Sandy,Fabaceae
barley,40,3,4,27.42,45.99,,,Black,Poaceae
wheat,25,20,0,34.06,63.07,,,Clayey,Poaceae
tobacco,40,0,4,30.21,54.2,,,Black,Solanaceae
sugarcane,9,38,0,32.51,61.04,,,Red,Poaceae
pulses,18,12,16,24.54,53.73,,,Clayey,Fabaceae
pulses,10,13,12,26.27,52.98,,,Black,Fabaceae
wheat,39,0,0,27.94,56.62,,,Loamy,Poaceae
wheat,9,35,4,34.57,78.28,,,Red,Poaceae
pulses,9,42,0,28.63,55.59,,,Red,Fabaceae
oil seeds,19,26,0,26.97,58,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,12,7,0,26.3,61.31,,,Loamy,Solanaceae
barley,3,33,7,31.75,60.66,,,Red,Poaceae
wheat,17,22,3,34.36,60.34,,,Clayey,Poaceae
millets,10,38,1,28.09,63.65,,,Sandy,Poaceae
ground nuts,9,40,4,27.18,50.81,,,Sandy,Fabaceae
pulses,39,0,0,30.18,72.18,,,Loamy,Fabaceae
oil seeds,41,0,0,26.11,59.94,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
millets,19,24,0,26.73,53.73,,,Sandy,Poaceae
wheat,11,37,0,31.09,64.92,,,Red,Poaceae
tobacco,3,33,6,25.78,62.23,,,Clayey,Solanaceae
wheat,16,41,0,28.54,58.89,,,Clayey,Poaceae
oil seeds,12,10,0,32.33,61.55,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
millets,8,28,5,25.84,53.73,,,Loamy,Poaceae
ground nuts,6,25,10,31.67,70.69,,,Red,Fabaceae
barley,16,38,0,29.95,49.83,,,Red,Poaceae
tobacco,18,42,1,38.65,65.81,,,Red,Solanaceae
tobacco,10,35,8,27.8,59.46,,,Red,Solanaceae
wheat,3,21,18,28.11,66.77,,,Red,Poaceae
oil seeds,7,15,12,33.42,55.21,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
wheat,6,31,2,33.09,48.02,,,Clayey,Poaceae
millets,7,15,18,36.36,71.72,,,Red,Poaceae
sugarcane,19,16,0,33.84,54.6,,,Red,Poaceae
barley,16,33,0,32.31,67.96,,,Clayey,Poaceae
tobacco,22,20,3,29.04,61.46,,,Sandy,Solanaceae
pulses,32,0,0,27.86,50.22,,,Red,Fabaceae
millets,23,28,0,28.55,50.4,,,Sandy,Poaceae
wheat,35,2,2,24,59.32,,,Red,Poaceae
ground nuts,1,18,15,31.22,58.05,,,Black,Fabaceae
wheat,16,6,4,30.75,53.95,,,Loamy,Poaceae
barley,33,0,3,29.58,59.37,,,Loamy,Poaceae
millets,40,2,0,28.73,62.78,,,Red,Poaceae
sugarcane,25,23,0,25.55,50.51,,,Clayey,Poaceae
ground nuts,41,4,4,38.74,67.83,,,Loamy,Fabaceae
tobacco,15,39,0,40,53.17,,,Red,Solanaceae
barley,20,20,4,21.85,49.88,,,Clayey,Poaceae
wheat,36,3,0,31.7,58.19,,,Loamy,Poaceae
oil seeds,17,14,0,37.86,59.26,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,4,26,14,25.77,68.16,,,Black,Fabaceae
tobacco,10,41,0,30.17,55.55,,,Sandy,Solanaceae
millets,36,0,4,24.2,46.04,,,Clayey,Poaceae
oil seeds,8,35,3,25.81,68.03,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,15,19,16,29.48,42.68,,,Clayey,Solanaceae
wheat,7,18,4,26.2,68.6,,,Loamy,Poaceae
oil seeds,45,0,4,23.88,48.37,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,24,19,0,35.18,74.73,,,Red,Solanaceae
sugarcane,13,40,3,34.81,63.81,,,Clayey,Poaceae
millets,12,39,0,39.26,53.38,,,Black,Poaceae
tobacco,14,32,3,31.18,55.65,,,Loamy,Solanaceae
pulses,9,6,0,21.89,59.24,,,Clayey,Fabaceae
barley,18,14,0,28.85,58.66,,,Loamy,Poaceae
millets,18,39,0,28.86,54.81,,,Loamy,Poaceae
millets,45,0,0,26.24,44.87,,,Loamy,Poaceae
pulses,4,23,14,32.89,67.49,,,Red,Fabaceae
sugarcane,19,19,0,28.62,54.16,,,Red,Poaceae
barley,21,28,3,32.79,70.93,,,Black,Poaceae
sugarcane,27,25,1,27.54,62.3,,,Black,Poaceae
tobacco,9,33,4,29.07,56.03,,,Red,Solanaceae
sugarcane,17,43,0,24.13,62.11,,,Loamy,Poaceae
sugarcane,11,34,13,31.69,58,,,Red,Poaceae
millets,5,23,16,25.37,57.8,,,Black,Poaceae
millets,12,15,11,30.14,53.06,,,Black,Poaceae
sugarcane,31,0,0,25.73,62.59,,,Sandy,Poaceae
pulses,10,13,0,35.33,67.8,,,Sandy,Fabaceae
sugarcane,9,19,8,25.55,48.32,,,Loamy,Poaceae
barley,16,17,0,28.35,41.51,,,Red,Poaceae
sugarcane,12,9,0,34.91,63.17,,,Black,Poaceae
ground nuts,15,15,0,35.76,60.56,,,Black,Fabaceae
tobacco,19,35,3,32.44,75.96,,,Sandy,Solanaceae
pulses,41,0,0,35.74,61.66,,,Loamy,Fabaceae
pulses,6,18,16,31.06,61.86,,,Sandy,Fabaceae
barley,40,0,1,31.17,48.39,,,Sandy,Poaceae
ground nuts,16,39,0,35.06,67.4,,,Loamy,Fabaceae
wheat,7,31,11,29.85,60.51,,,Black,Poaceae
pulses,7,10,10,35.68,61.52,,,Clayey,Fabaceae
millets,36,2,0,31.8,46.25,,,Red,Poaceae
ground nuts,21,19,0,21.98,50.4,,,Loamy,Fabaceae
barley,11,11,14,30.31,54.48,,,Loamy,Poaceae
ground nuts,43,0,0,29.56,45.48,,,Sandy,Fabaceae
oil seeds,23,23,2,28.79,68.18,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
wheat,12,17,14,24.62,60.53,,,Clayey,Poaceae
pulses,13,41,0,31.92,57.5,,,Black,Fabaceae
sugarcane,37,0,0,31.74,56.28,,,Red,Poaceae
sugarcane,8,36,0,26.51,50.69,,,Sandy,Poaceae
ground nuts,8,10,3,27.64,45.49,,,Sandy,Fabaceae
barley,10,15,20,23.87,47.11,,,Red,Poaceae
millets,7,14,0,23.66,40.83,,,Clayey,Poaceae
sugarcane,6,22,9,31.1,63.92,,,Clayey,Poaceae
millets,18,21,4,24.74,47.58,,,Black,Poaceae
barley,19,43,0,35.22,60.12,,,Sandy,Poaceae
tobacco,9,37,0,32.58,67.24,,,Loamy,Solanaceae
oil seeds,7,16,17,29.9,41,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,24,23,3,29.13,55.23,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,13,36,2,35.93,65.09,,,Red,Poaceae
sugarcane,43,0,0,29.69,56.63,,,Sandy,Poaceae
oil seeds,8,26,11,40,79.57,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,14,14,13,30.73,63.13,,,Clayey,Poaceae
wheat,11,35,4,34.58,63.02,,,Clayey,Poaceae
barley,33,0,0,32.91,71.31,,,Black,Poaceae
ground nuts,17,39,0,25.82,56.17,,,Red,Fabaceae
tobacco,18,40,4,30.18,45.76,,,Loamy,Solanaceae
tobacco,15,37,0,31.86,75.29,,,Red,Solanaceae
pulses,7,12,0,32.69,60.02,,,Clayey,Fabaceae
pulses,9,14,6,24,56.92,,,Loamy,Fabaceae
tobacco,10,27,4,27.83,58.41,,,Red,Solanaceae
millets,21,24,2,27.23,66.1,,,Black,Poaceae
sugarcane,26,21,0,32.7,69.18,,,Black,Poaceae
pulses,22,23,0,29.53,46.72,,,Loamy,Fabaceae
barley,22,24,0,28.9,48.22,,,Clayey,Poaceae
barley,40,1,0,35.66,61.27,,,Loamy,Poaceae
ground nuts,10,42,3,33.06,62,,,Loamy,Fabaceae
wheat,7,19,19,31.14,77.02,,,Loamy,Poaceae
oil seeds,16,15,12,20.91,53.57,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
millets,8,23,22,34.57,63.31,,,Red,Poaceae
ground nuts,16,14,4,27.6,48.28,,,Loamy,Fabaceae
wheat,7,29,12,24.17,52.54,,,Clayey,Poaceae
barley,38,0,0,24.12,45.11,,,Red,Poaceae
wheat,13,40,0,29.28,63.52,,,Sandy,Poaceae
wheat,9,31,0,24.87,54.64,,,Clayey,Poaceae
wheat,34,0,0,24.1,56.35,,,Red,Poaceae
millets,26,24,0,34.29,70.43,,,Sandy,Poaceae
tobacco,45,0,3,26.52,57.57,,,Clayey,Solanaceae
wheat,9,45,0,34.53,60.32,,,Red,Poaceae
pulses,36,0,3,40,80,,,Clayey,Fabaceae
barley,10,32,6,24.11,60.41,,,Loamy,Poaceae
wheat,7,10,22,24.44,60.46,,,Loamy,Poaceae
ground nuts,9,33,13,29.34,45.2,,,Clayey,Fabaceae
ground nuts,14,34,4,31.05,53.19,,,Black,Fabaceae
sugarcane,43,0,0,23.13,55.8,,,Loamy,Poaceae
tobacco,40,1,0,28.33,43.93,,,Loamy,Solanaceae
wheat,11,15,10,30.74,66.87,,,Sandy,Poaceae
barley,10,11,0,23.04,47.21,,,Red,Poaceae
pulses,5,12,1,32.11,52.48,,,Red,Fabaceae
ground nuts,14,6,0,29.71,47.01,,,Loamy,Fabaceae
oil seeds,22,20,0,34.15,71.52,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,19,21,0,23.74,54.65,,,Red,Poaceae
sugarcane,11,9,3,32.75,65.56,,,Red,Poaceae
pulses,36,0,0,33.96,56.48,,,Red,Fabaceae
ground nuts,8,32,6,37.09,60.97,,,Sandy,Fabaceae
pulses,19,18,0,23.11,52.75,,,Clayey,Fabaceae
tobacco,28,13,2,25.08,60.16,,,Sandy,Solanaceae
wheat,35,3,0,21.99,47.5,,,Black,Poaceae
oil seeds,18,42,0,28.41,58.44,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,20,18,4,36.34,65.98,,,Black,Fabaceae
wheat,43,3,0,27.51,53.02,,,Black,Poaceae
oil seeds,31,0,0,32.58,49.88,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
wheat,18,18,0,22.66,52.77,,,Sandy,Poaceae
millets,9,30,5,34.78,71.14,,,Loamy,Poaceae
ground nuts,5,31,8,28.78,45.77,,,Loamy,Fabaceae
sugarcane,18,42,0,37.26,69.8,,,Red,Poaceae
millets,17,15,0,31.02,71.81,,,Red,Poaceae
tobacco,7,22,16,26.05,54.67,,,Red,Solanaceae
sugarcane,8,27,8,27.4,63.02,,,Black,Poaceae
ground nuts,24,21,0,33.68,57.45,,,Red,Fabaceae
ground nuts,25,21,0,33.12,60.82,,,Sandy,Fabaceae
tobacco,21,25,0,34.33,62.47,,,Red,Solanaceae
tobacco,4,21,18,22.33,50.62,,,Clayey,Solanaceae
tobacco,6,22,19,29.22,70.28,,,Black,Solanaceae
oil seeds,10,32,0,33.15,75.63,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,11,41,0,31.36,53.84,,,Red,Fabaceae
wheat,12,36,0,40,63.61,,,Sandy,Poaceae
wheat,13,43,3,38.04,56.36,,,Loamy,Poaceae
millets,22,19,0,21.12,49.29,,,Loamy,Poaceae
tobacco,31,0,0,31.04,70.01,,,Sandy,Solanaceae
oil seeds,36,0,4,23.19,56.16,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
pulses,12,37,0,30.91,63.67,,,Black,Fabaceae
ground nuts,6,18,4,29.06,63.72,,,Loamy,Fabaceae
ground nuts,9,30,11,25.38,51.53,,,Sandy,Fabaceae
tobacco,42,1,0,32.99,53.49,,,Sandy,Solanaceae
wheat,24,20,1,30.94,49.64,,,Black,Poaceae
wheat,10,12,13,21.84,58.1,,,Loamy,Poaceae
ground nuts,10,36,0,31.2,65.53,,,Loamy,Fabaceae
tobacco,12,7,17,27.88,56.24,,,Black,Solanaceae
oil seeds,8,5,0,30.71,51.6,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,13,38,0,35.35,50.2,,,Sandy,Solanaceae
tobacco,27,21,0,36.38,69.84,,,Loamy,Solanaceae
sugarcane,34,0,0,28.58,59.41,,,Black,Poaceae
sugarcane,45,2,0,23.87,62.47,,,Loamy,Poaceae
tobacco,12,7,14,23.68,41.79,,,Loamy,Solanaceae
wheat,5,21,17,27.77,59.49,,,Clayey,Poaceae
millets,8,16,0,31.06,67.37,,,Loamy,Poaceae
sugarcane,9,19,19,31.94,59.91,,,Black,Poaceae
wheat,20,29,4,35.86,55.82,,,Red,Poaceae
wheat,42,1,4,32.83,55.5,,,Black,Poaceae
wheat,23,18,0,35.2,70.49,,,Black,Poaceae
sugarcane,37,0,0,30.64,51.42,,,Black,Poaceae
wheat,24,20,0,27.83,53.52,,,Clayey,Poaceae
ground nuts,8,16,14,34.85,58.22,,,Clayey,Fabaceae
sugarcane,23,25,4,33.34,69.09,,,Black,Poaceae
wheat,43,2,2,35.9,54.1,,,Black,Poaceae
ground nuts,7,11,0,21.64,49.34,,,Sandy,Fabaceae
wheat,13,33,1,33.09,55.04,,,Red,Poaceae
ground nuts,17,42,3,27.43,53.4,,,Red,Fabaceae
tobacco,10,35,4,35.99,77.54,,,Black,Solanaceae
tobacco,20,17,0,28.74,67.46,,,Black,Solanaceae
oil seeds,10,33,0,28.49,50.95,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
wheat,10,16,15,24.44,51.85,,,Black,Poaceae
ground nuts,2,34,5,30.4,59.17,,,Red,Fabaceae
ground nuts,37,2,0,30.29,72.81,,,Black,Fabaceae
ground nuts,6,25,14,30.73,69.57,,,Black,Fabaceae
wheat,36,0,0,36.18,60.7,,,Loamy,Poaceae
tobacco,35,1,0,36.17,72.76,,,Sandy,Solanaceae
sugarcane,14,32,2,33.49,67.08,,,Sandy,Poaceae
ground nuts,11,39,3,39.7,66.38,,,Clayey,Fabaceae
oil seeds,14,37,0,36.31,73.36,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
barley,38,0,0,31.62,57.89,,,Clayey,Poaceae
tobacco,43,2,0,30.64,58.08,,,Loamy,Solanaceae
ground nuts,34,2,0,37.76,71.09,,,Red,Fabaceae
pulses,2,27,5,33.85,61.06,,,Loamy,Fabaceae
oil seeds,33,3,0,34.95,62.41,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,42,0,0,24.25,54.71,,,Red,Poaceae
barley,8,30,7,28.94,57.14,,,Black,Poaceae
sugarcane,5,9,12,31.81,70.43,,,Loamy,Poaceae
sugarcane,13,37,2,28.93,58.65,,,Loamy,Poaceae
oil seeds,11,41,3,30.42,61.15,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
pulses,6,14,22,26.92,49.33,,,Clayey,Fabaceae
tobacco,12,5,0,37.46,67.14,,,Sandy,Solanaceae
pulses,8,42,4,34.35,55.08,,,Sandy,Fabaceae
wheat,18,24,3,27.76,70.78,,,Loamy,Poaceae
oil seeds,8,12,0,33.2,61.27,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,34,4,0,30.69,63.98,,,Sandy,Poaceae
sugarcane,14,40,0,30.14,64.68,,,Sandy,Poaceae
ground nuts,33,0,3,22.78,51.18,,,Black,Fabaceae
oil seeds,11,12,0,29.17,66.03,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,30,0,0,37.13,57.04,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
wheat,14,35,0,28.43,54.4,,,Sandy,Poaceae
wheat,18,22,0,32.73,60.24,,,Loamy,Poaceae
sugarcane,14,34,4,35.64,65.52,,,Loamy,Poaceae
millets,6,14,1,36.01,73.09,,,Clayey,Poaceae
tobacco,10,33,0,29.78,56.76,,,Loamy,Solanaceae
sugarcane,15,38,3,25.96,58.08,,,Red,Poaceae
pulses,5,32,9,29.97,66.26,,,Black,Fabaceae
pulses,3,14,20,28.54,44.95,,,Sandy,Fabaceae
millets,4,28,9,30.3,65.41,,,Loamy,Poaceae
millets,34,0,1,30.6,53.91,,,Sandy,Poaceae
oil seeds,11,41,0,27.59,50.67,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,16,6,0,33.83,53.28,,,Loamy,Poaceae
sugarcane,38,4,0,29.43,72.23,,,Sandy,Poaceae
ground nuts,12,14,8,24.91,47.76,,,Loamy,Fabaceae
wheat,40,0,0,35.11,64.06,,,Clayey,Poaceae
sugarcane,31,2,0,26.55,45.87,,,Loamy,Poaceae
oil seeds,26,19,0,37.28,60.14,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,41,1,4,33.86,58.35,,,Sandy,Poaceae
oil seeds,38,2,0,25.88,57.33,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
millets,31,0,0,32.57,74.55,,,Loamy,Poaceae
barley,7,17,0,30.45,58.6,,,Sandy,Poaceae
barley,13,13,13,38.32,66.46,,,Clayey,Poaceae
wheat,14,41,0,27.94,53.62,,,Loamy,Poaceae
ground nuts,33,0,3,27.79,67.17,,,Sandy,Fabaceae
ground nuts,10,29,6,31.46,61.7,,,Black,Fabaceae
wheat,7,33,0,29.15,45.48,,,Clayey,Poaceae
barley,11,28,10,26.62,60.59,,,Sandy,Poaceae
ground nuts,34,0,0,33.07,75.97,,,Black,Fabaceae
wheat,42,4,0,37.36,62.5,,,Sandy,Poaceae
ground nuts,5,13,0,33.64,72.94,,,Sandy,Fabaceae
sugarcane,31,1,4,29.71,61.87,,,Sandy,Poaceae
ground nuts,26,14,0,23.69,51.88,,,Loamy,Fabaceae
ground nuts,5,10,0,24.72,53.8,,,Red,Fabaceae
tobacco,1,32,6,28.16,63.93,,,Clayey,Solanaceae
millets,9,8,18,32.9,59.42,,,Black,Poaceae
millets,11,37,4,28.19,64.77,,,Sandy,Poaceae
sugarcane,11,31,6,26.97,65.25,,,Red,Poaceae
sugarcane,21,19,0,33.2,73.6,,,Sandy,Poaceae
barley,13,36,0,34.76,73.32,,,Black,Poaceae
pulses,9,27,9,40,70.47,,,Clayey,Fabaceae
barley,9,26,12,33.24,58.1,,,Sandy,Poaceae
pulses,17,44,3,33.77,62.95,,,Red,Fabaceae
ground nuts,17,37,2,27.77,54.87,,,Loamy,Fabaceae
millets,39,1,0,36.98,63.67,,,Red,Poaceae
barley,11,31,13,24.26,49.84,,,Sandy,Poaceae
sugarcane,36,2,0,37.53,70.73,,,Loamy,Poaceae
tobacco,5,18,0,29.47,55.77,,,Red,Solanaceae
oil seeds,7,13,14,37.86,58.44,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
wheat,8,15,17,27.18,65.88,,,Clayey,Poaceae
ground nuts,12,26,8,27.6,58.3,,,Loamy,Fabaceae
sugarcane,13,38,0,34.44,71,,,Loamy,Poaceae
sugarcane,22,22,0,26.62,54.93,,,Loamy,Poaceae
wheat,7,39,4,35.15,68.47,,,Clayey,Poaceae
ground nuts,13,6,1,22.57,49.51,,,Loamy,Fabaceae
barley,37,0,1,25.17,46.44,,,Black,Poaceae
millets,40,1,3,32.35,71.84,,,Clayey,Poaceae
ground nuts,20,24,4,23.8,61.91,,,Loamy,Fabaceae
wheat,39,0,0,32.18,68.06,,,Clayey,Poaceae
pulses,3,17,0,29.18,54.42,,,Loamy,Fabaceae
pulses,18,16,19,35.96,58.63,,,Red,Fabaceae
sugarcane,16,42,3,39.45,64.39,,,Clayey,Poaceae
millets,39,0,0,27.51,65.29,,,Red,Poaceae
ground nuts,18,18,0,26.15,52.69,,,Sandy,Fabaceae
ground nuts,13,33,10,29.88,54.42,,,Clayey,Fabaceae
ground nuts,35,0,0,30.23,73.9,,,Red,Fabaceae
sugarcane,15,13,0,26.15,51.15,,,Sandy,Poaceae
oil seeds,12,39,0,37.54,62.31,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,6,33,0,35.64,58.51,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
oil seeds,37,0,2,35.76,72.58,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
pulses,7,22,18,31.51,68.14,,,Sandy,Fabaceae
ground nuts,11,10,0,34.32,72.1,,,Sandy,Fabaceae
wheat,9,27,10,32.34,67.4,,,Red,Poaceae
oil seeds,4,23,12,28.94,44.59,,,Red,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,26,18,1,25.21,65.01,,,Clayey,Solanaceae
pulses,11,38,0,36.39,57.79,,,Clayey,Fabaceae
oil seeds,38,3,2,30.86,50.54,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,39,0,0,31.05,58.8,,,Loamy,Fabaceae
pulses,39,0,0,27.44,55.75,,,Red,Fabaceae
oil seeds,3,36,3,24.79,54.34,,,Clayey,"Fabaceae,Brassicaceae,Asteraceae"
ground nuts,25,20,2,34.05,74.82,,,Red,Fabaceae
millets,5,31,7,30.87,55.7,,,Loamy,Poaceae
tobacco,38,0,1,24.08,47.59,,,Clayey,Solanaceae
barley,34,2,0,31.51,64.47,,,Sandy,Poaceae
pulses,8,28,3,31.78,53.53,,,Loamy,Fabaceae
millets,11,7,0,30.64,62.44,,,Red,Poaceae
millets,36,2,0,26.9,60.69,,,Red,Poaceae
barley,41,0,3,38.72,73.5,,,Loamy,Poaceae
millets,35,0,0,30.44,62.02,,,Clayey,Poaceae
sugarcane,9,10,0,34,62.86,,,Clayey,Poaceae
pulses,12,36,0,37.98,68.23,,,Clayey,Fabaceae
pulses,12,42,2,36.8,64.17,,,Clayey,Fabaceae
oil seeds,20,23,0,22.55,58.99,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
sugarcane,23,19,2,35.78,52.73,,,Sandy,Poaceae
wheat,38,2,0,24.42,56.1,,,Red,Poaceae
ground nuts,19,15,12,28.15,40.67,,,Clayey,Fabaceae
oil seeds,34,2,0,32.45,62.93,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,6,22,21,30.08,62.94,,,Loamy,Solanaceae
barley,14,17,13,24.56,57.15,,,Red,Poaceae
millets,9,31,12,31.1,61.27,,,Sandy,Poaceae
tobacco,9,31,3,31.96,60.96,,,Clayey,Solanaceae
millets,36,0,0,31.87,45.49,,,Loamy,Poaceae
barley,25,21,3,28.01,69.78,,,Clayey,Poaceae
ground nuts,22,28,4,33.92,59.98,,,Red,Fabaceae
millets,10,11,8,29.37,58.84,,,Black,Poaceae
pulses,12,6,0,33.3,49.69,,,Sandy,Fabaceae
tobacco,39,3,1,35.12,62.3,,,Black,Solanaceae
barley,41,0,0,33.85,69.07,,,Sandy,Poaceae
tobacco,16,18,2,22.16,44,,,Red,Solanaceae
pulses,25,19,4,32.78,54.47,,,Loamy,Fabaceae
barley,13,39,3,40,65.82,,,Clayey,Poaceae
pulses,37,3,4,31.87,58.09,,,Black,Fabaceae
millets,38,0,3,35.06,74.46,,,Black,Poaceae
oil seeds,18,44,0,32.59,67.68,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,3,13,1,27.49,65.54,,,Clayey,Solanaceae
sugarcane,8,18,17,32.29,63.71,,,Loamy,Poaceae
ground nuts,17,10,0,26.48,55.64,,,Sandy,Fabaceae
barley,17,41,0,31.32,55.37,,,Loamy,Poaceae
pulses,35,0,0,24.71,51.42,,,Red,Fabaceae
barley,37,1,0,34.21,67.02,,,Sandy,Poaceae
millets,32,0,0,28.65,59.53,,,Sandy,Poaceae
ground nuts,19,22,3,38.88,70.87,,,Sandy,Fabaceae
pulses,7,19,16,21.37,45.22,,,Red,Fabaceae
wheat,22,16,4,28.63,44.44,,,Sandy,Poaceae
oil seeds,38,1,3,23.68,46.46,,,Sandy,"Fabaceae,Brassicaceae,Asteraceae"
tobacco,37,3,3,23.41,60.75,,,Black,Solanaceae
barley,10,41,0,33.6,66.97,,,Black,Poaceae
millets,12,17,8,26.63,46.79,,,Red,Poaceae
barley,19,18,3,36.3,68.21,,,Red,Poaceae
ground nuts,12,17,4,21.76,55.45,,,Loamy,Fabaceae
oil seeds,11,16,12,29.07,58.74,,,Black,"Fabaceae,Brassicaceae,Asteraceae"
wheat,25,24,0,24.29,50.63,,,Red,Poaceae
tobacco,10,12,2,25.04,55.53,,,Loamy,Solanaceae
tobacco,41,2,0,32.59,63.12,,,Sandy,Solanaceae
wheat,33,0,0,32.82,59.79,,,Red,Poaceae
oil seeds,21,16,4,32.48,57.76,,,Loamy,"Fabaceae,Brassicaceae,Asteraceae"
pulses,8,19,2,30.49,50.57,,,Loamy,Fabaceae
